id,title,nbRevision,nbContributeur,nbBytes,nbMinor,night,morning,afternoon,evening,year,month,day
12309,Urtica dioica,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Sunday
12310,Letj braannäädel,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Sunday
12311,Urtica urens,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Sunday
12312,Diskussion:Hillerød,2,2,0.0,0.0,0.5,0.0,0.5,0.0,2013,June,Tuesday
12313,Iiperplaanten,3,1,0.222222222222,0.666666666667,0.0,0.0,1.0,0.0,2013,June,Tuesday
12314,Ulmaceae,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Tuesday
12315,Kategorie:Ulmaceae,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Tuesday
12316,Iipern,4,1,0.1875,0.75,0.0,0.0,1.0,0.0,2013,June,Tuesday
12317,Rüster,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Tuesday
12318,Ulmus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Tuesday
12319,Iiper,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Tuesday
12320,Swaamp,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Tuesday
12321,Fial-iiper,5,2,0.12,0.6,0.2,0.6,0.2,0.0,2013,June,Tuesday
12322,Ulmus minor,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Tuesday
12323,Skemel,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Thursday
12324,Skemel (swaamp),2,1,0.25,0.5,0.0,1.0,0.0,0.0,2013,June,Thursday
12325,Di skemelridjer,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Thursday
12326,Kategorie:Rosaceae,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Thursday
12327,Ruusenplaanten,13,2,0.0591715976331,0.769230769231,0.0,0.461538461538,0.461538461538,0.0769230769231,2013,June,Thursday
12328,Rosaceae,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Thursday
12329,Kategorie:Salicaceae,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Thursday
12330,Braandebei,7,3,0.0816326530612,0.571428571429,0.0,0.428571428571,0.428571428571,0.142857142857,2013,June,Thursday
12331,Himbei,2,1,0.25,0.5,0.0,0.5,0.5,0.0,2013,June,Thursday
12332,Rubus plicatus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Thursday
12333,Rubus fruticosus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Thursday
12334,Rubus fruticosus agg.,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Thursday
12335,Rubus idaeus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Thursday
12336,Beienbosker,4,1,0.1875,0.75,0.25,0.5,0.25,0.0,2013,June,Thursday
12337,Rubus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Thursday
12338,Madlunsia-braandebei,3,1,0.222222222222,0.666666666667,0.666666666667,0.333333333333,0.0,0.0,2013,June,Friday
12339,Rubus ulmifolius,2,1,0.25,0.5,1.0,0.0,0.0,0.0,2013,June,Friday
12340,Aapelbuumer,3,2,0.111111111111,0.333333333333,0.666666666667,0.333333333333,0.0,0.0,2013,June,Friday
12341,Malus,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,June,Friday
12342,Aapler,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Friday
12343,Vorlage:FL-Anzahl,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,June,Friday
12344,Fögelbeien,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Saturday
12345,Sorbus,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Saturday
12346,Fögelbei,4,1,0.1875,0.75,0.0,1.0,0.0,0.0,2013,June,Saturday
12347,Sorbus aucuparia,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Saturday
12348,Pyrus aucuparia,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Saturday
12349,Eerdbeien,3,2,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2013,June,Saturday
12350,Fragaria,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Saturday
12351,Guard-eerdbei,2,1,0.25,0.5,0.0,1.0,0.0,0.0,2013,June,Saturday
12352,Fragaria × ananassa,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Saturday
12353,Fragaria × magna,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Saturday
12354,Haageduurnbuumer,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12355,Crataegus,2,1,0.25,0.5,0.0,0.0,1.0,0.0,2013,June,Saturday
12356,Haageduurn,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12357,Kwitenbuumer,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12358,Kwitenbuum,3,2,0.222222222222,0.666666666667,0.0,0.666666666667,0.333333333333,0.0,2013,June,Saturday
12359,Cydonia,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12360,Cydonia oblonga,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12361,Crataegus monogyna,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12362,Craetagus laevigata,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12363,Peerbuumer,4,1,0.1875,0.75,0.0,0.25,0.75,0.0,2013,June,Saturday
12364,Pyrus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12365,Peeren,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12366,Peer,3,1,0.222222222222,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,2013,June,Saturday
12367,Peerbuum,7,1,0.0816326530612,0.571428571429,0.0,0.285714285714,0.714285714286,0.0,2013,June,Saturday
12368,Pyrus communis,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Saturday
12370,Nashi,3,1,0.111111111111,0.333333333333,0.0,1.0,0.0,0.0,2013,June,Sunday
12371,Pyrus pyrifolia,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Sunday
12372,Rocht ruusen,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Sunday
12373,Ruusen,9,2,0.0987654320988,0.888888888889,0.0,0.333333333333,0.666666666667,0.0,2013,June,Sunday
12374,Rosa,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Sunday
12375,Pyrus sinensis,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,June,Sunday
12376,Hünjruus,4,1,0.1875,0.75,0.0,0.25,0.75,0.0,2013,June,Sunday
12377,Rosa canina,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12378,Haagruus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12379,Ruusenplaant,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12380,Wil ruus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12381,Ruus,2,1,0.0,0.0,0.0,0.5,0.5,0.0,2013,June,Sunday
12382,Irpelruus,4,2,0.1875,0.75,0.0,0.25,0.75,0.0,2013,June,Sunday
12383,Rosa rugosa,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12384,Dünemruus,3,1,0.222222222222,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,2013,June,Sunday
12385,Rosa spinosissima,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12386,Rosa pimpinellifolia,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12387,Stianfrüchtbuumer,4,1,0.125,0.5,0.0,0.25,0.75,0.0,2013,June,Sunday
12388,Prunus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,June,Sunday
12389,Stianfrüchtplaanten,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Monday
12390,Benutzer:M.ottenbruch,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12391,Benutzer Diskussion:M.ottenbruch,3,1,0.111111111111,0.333333333333,0.0,0.0,1.0,0.0,2013,July,Monday
12392,Vorlage:Import,20,1,0.0375,0.75,0.0,0.6,0.4,0.0,2013,July,Monday
12393,Faxe Komuun,43,19,0.0162249864792,0.697674418605,0.046511627907,0.395348837209,0.255813953488,0.302325581395,2008,February,Friday
12394,Faxe Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12395,Greve Komuun,65,45,0.0108875739645,0.707692307692,0.123076923077,0.246153846154,0.4,0.230769230769,2004,April,Friday
12396,Greve Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12397,Guldborgsund Komuun,64,35,0.008544921875,0.546875,0.125,0.171875,0.421875,0.28125,2007,January,Saturday
12398,Guldborgsund Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12399,Holbæk Komuun,37,18,0.0168005843682,0.621621621622,0.0540540540541,0.351351351351,0.459459459459,0.135135135135,2008,August,Friday
12400,Holbæk Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12401,Kalundborg Komuun,28,14,0.0280612244898,0.785714285714,0.0357142857143,0.428571428571,0.392857142857,0.142857142857,2008,August,Friday
12402,Kalundborg Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12403,Køge Komuun,24,9,0.0295138888889,0.708333333333,0.208333333333,0.416666666667,0.291666666667,0.0833333333333,2008,August,Friday
12404,Køge Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12405,Lejre Komuun,18,6,0.0277777777778,0.5,0.0555555555556,0.277777777778,0.666666666667,0.0,2008,August,Friday
12406,Lejre Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12407,Lolland Komuun,48,21,0.01171875,0.5625,0.145833333333,0.291666666667,0.416666666667,0.145833333333,2007,January,Saturday
12408,Lolland Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12409,Næstved Komuun,26,15,0.0295857988166,0.769230769231,0.115384615385,0.384615384615,0.461538461538,0.0384615384615,2008,August,Friday
12410,Næstved Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12411,Odsherred Komuun,35,15,0.0171428571429,0.6,0.114285714286,0.314285714286,0.428571428571,0.142857142857,2008,February,Friday
12412,Odsherred Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12413,Ringsted Komuun,29,15,0.0249702734839,0.724137931034,0.0344827586207,0.275862068966,0.48275862069,0.206896551724,2008,August,Sunday
12414,Ringsted Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12415,Roskilde Komuun,24,14,0.0295138888889,0.708333333333,0.125,0.375,0.458333333333,0.0416666666667,2008,August,Friday
12416,Roskilde Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12417,Slagelse Komuun,16,8,0.0390625,0.625,0.0625,0.3125,0.5,0.125,2008,August,Friday
12418,Slagelse Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12419,Solrød Komuun,48,32,0.0164930555556,0.791666666667,0.1875,0.125,0.4375,0.25,2004,April,Sunday
12420,Solrød Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12421,Sorø Komuun,26,17,0.0310650887574,0.807692307692,0.153846153846,0.230769230769,0.5,0.115384615385,2008,August,Friday
12422,Sorø Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12423,Stevns Komuun,32,20,0.0244140625,0.78125,0.15625,0.1875,0.5,0.15625,2013,March,Sunday
12424,Stevns Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12425,Vordingborg Komuun,22,12,0.0289256198347,0.636363636364,0.0454545454545,0.454545454545,0.409090909091,0.0909090909091,2008,August,Friday
12426,Vordingborg Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12427,Albertslund Komuun,81,58,0.00762078951379,0.617283950617,0.0864197530864,0.246913580247,0.333333333333,0.333333333333,2004,April,Friday
12428,Albertslund Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12429,Allerød Komuun,68,48,0.0112456747405,0.764705882353,0.147058823529,0.323529411765,0.279411764706,0.25,2004,April,Sunday
12430,Allerød Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12431,Ballerup Komuun,68,52,0.0103806228374,0.705882352941,0.102941176471,0.323529411765,0.367647058824,0.205882352941,2004,March,Wednesday
12432,Ballerup Kommune,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2013,July,Monday
12433,Brøndby Komuun,87,60,0.00911613158938,0.793103448276,0.183908045977,0.16091954023,0.310344827586,0.344827586207,2004,April,Friday
12434,Brøndby Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12435,Dragør Komuun,49,32,0.0158267388588,0.775510204082,0.0408163265306,0.183673469388,0.387755102041,0.387755102041,2006,October,Friday
12436,Dragør Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12437,Egedal Komuun,49,29,0.0166597251145,0.816326530612,0.0612244897959,0.30612244898,0.408163265306,0.224489795918,2007,September,Monday
12438,Egedal Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12439,Fredensborg Komuun,24,10,0.0295138888889,0.708333333333,0.125,0.416666666667,0.166666666667,0.291666666667,2008,August,Friday
12440,Fredensborg Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12441,Frederiksberg Komuun,148,84,0.00342403214025,0.506756756757,0.0945945945946,0.344594594595,0.283783783784,0.277027027027,2004,March,Monday
12442,Frederiksberg Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12443,Frederikssund Komuun,53,27,0.0128159487362,0.679245283019,0.150943396226,0.301886792453,0.245283018868,0.301886792453,2007,May,Thursday
12444,Frederikssund Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12445,Furesø Komuun,44,30,0.0191115702479,0.840909090909,0.181818181818,0.227272727273,0.295454545455,0.295454545455,2007,July,Friday
12446,Furesø Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12447,Gentofte Komuun,113,66,0.00446393609523,0.504424778761,0.159292035398,0.247787610619,0.336283185841,0.256637168142,2004,March,Sunday
12448,Gentofte Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12449,Gladsaxe Komuun,70,53,0.01,0.7,0.214285714286,0.2,0.3,0.285714285714,2004,March,Saturday
12450,Gladsaxe Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12451,Glostrup Komuun,63,42,0.0098261526833,0.619047619048,0.174603174603,0.31746031746,0.253968253968,0.253968253968,2004,April,Sunday
12452,Glostrup Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12453,Gribskov Komuun,33,21,0.0247933884298,0.818181818182,0.030303030303,0.242424242424,0.424242424242,0.30303030303,2007,November,Monday
12454,Gribskov Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12455,Halsnæs Komuun,52,26,0.0140532544379,0.730769230769,0.211538461538,0.25,0.326923076923,0.211538461538,2007,September,Monday
12456,Halsnæs Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12457,Helsingør Komuun,27,13,0.0260631001372,0.703703703704,0.185185185185,0.222222222222,0.333333333333,0.259259259259,2007,September,Tuesday
12458,Helsingør Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12459,Herlev Komuun,71,50,0.00972029359254,0.69014084507,0.197183098592,0.281690140845,0.253521126761,0.267605633803,2004,April,Saturday
12460,Herlev Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12461,Hillerød Komuun,69,44,0.00966183574879,0.666666666667,0.101449275362,0.31884057971,0.304347826087,0.275362318841,2004,April,Tuesday
12462,Hillerød Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12463,Hvidovre Komuun,58,46,0.0109988109394,0.637931034483,0.103448275862,0.258620689655,0.327586206897,0.310344827586,2004,March,Monday
12464,Hvidovre Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12465,Høje-Taastrup Komuun,63,43,0.0123456790123,0.777777777778,0.0952380952381,0.269841269841,0.412698412698,0.222222222222,2004,March,Wednesday
12466,Høje-Taastrup Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12467,Hørsholm Komuun,60,38,0.0105555555556,0.633333333333,0.166666666667,0.25,0.25,0.333333333333,2004,April,Saturday
12468,Hørsholm Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12469,Ishøj Komuun,42,31,0.0164399092971,0.690476190476,0.166666666667,0.285714285714,0.333333333333,0.214285714286,2004,April,Sunday
12470,Ishøj Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12471,Lyngby-Taarbæk Komuun,55,36,0.0152066115702,0.836363636364,0.163636363636,0.145454545455,0.363636363636,0.327272727273,2004,March,Monday
12472,Lyngby-Taarbæk Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12473,Rudersdal Komuun,32,21,0.025390625,0.8125,0.1875,0.28125,0.25,0.28125,2008,August,Friday
12474,Rudersdal Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12475,Rødovre Komuun,61,47,0.0131685030906,0.803278688525,0.16393442623,0.245901639344,0.327868852459,0.262295081967,2004,April,Tuesday
12476,Rødovre Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12477,Tårnby Komuun,78,52,0.00920447074293,0.717948717949,0.153846153846,0.153846153846,0.333333333333,0.358974358974,2004,April,Monday
12478,Tårnby Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12479,Vallensbæk Komuun,27,14,0.0329218106996,0.888888888889,0.111111111111,0.148148148148,0.444444444444,0.296296296296,2008,August,Sunday
12480,Vallensbæk Kommune,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12481,Vorlage:Infobox Kommune in Dänemark öömrang,20,6,0.03,0.6,0.0,0.45,0.25,0.3,2010,June,Monday
12482,Vorlage:Infobox Kommune in Dänemark,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12483,Vorlage:Taxobox öömrang,84,28,0.00751133786848,0.630952380952,0.119047619048,0.190476190476,0.404761904762,0.285714285714,2007,October,Wednesday
12484,Vorlage:Taxobox,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2013,July,Monday
12485,Benutzer:Der Naturfreund,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12486,Benutzer:FrigidNinja/common.js,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12487,Brønderslev Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12488,Frederikshavn Komuun,39,26,0.017094017094,0.666666666667,0.179487179487,0.333333333333,0.282051282051,0.205128205128,2008,August,Friday
12489,Frederikshavn Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12490,Hjørring Kommune,2,2,0.0,0.0,0.5,0.0,0.5,0.0,2013,July,Tuesday
12491,Jammerbugt Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12492,Mariagerfjord Komuun,41,26,0.0190362879239,0.780487804878,0.146341463415,0.219512195122,0.365853658537,0.268292682927,2008,April,Thursday
12493,Mariagerfjord Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12494,Morsø Komuun,29,19,0.0237812128419,0.689655172414,0.206896551724,0.241379310345,0.344827586207,0.206896551724,2008,August,Sunday
12495,Morsø Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12496,Rebild Komuun,32,19,0.025390625,0.8125,0.125,0.21875,0.34375,0.3125,2008,April,Thursday
12497,Rebild Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12498,Thisted Komuun,19,12,0.0387811634349,0.736842105263,0.315789473684,0.210526315789,0.263157894737,0.210526315789,2013,March,Tuesday
12499,Thisted Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12500,Vesthimmerlands Komuun,61,40,0.0126310131685,0.770491803279,0.196721311475,0.27868852459,0.360655737705,0.16393442623,2013,March,Thursday
12501,Vesthimmerlands Kommune,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12502,Region Nordjylland,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12503,Region Hovedstaden,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12504,Regiuun Sjælland,117,62,0.00525969756739,0.615384615385,0.205128205128,0.333333333333,0.290598290598,0.17094017094,2013,June,Saturday
12505,Region Sjælland,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2013,July,Tuesday
12506,Region Midtjylland,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12507,Region Syddanmark,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12508,Favrskov Komuun,32,21,0.025390625,0.8125,0.125,0.3125,0.5,0.0625,2013,March,Wednesday
12509,Favrskov Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12510,Hedensted Komuun,28,13,0.0280612244898,0.785714285714,0.107142857143,0.321428571429,0.321428571429,0.25,2013,April,Tuesday
12511,Hedensted Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12512,Herning Komuun,31,16,0.0218522372529,0.677419354839,0.129032258065,0.516129032258,0.193548387097,0.161290322581,2008,August,Friday
12513,Herning Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12514,Holstebro Komuun,22,13,0.0330578512397,0.727272727273,0.136363636364,0.454545454545,0.181818181818,0.227272727273,2013,April,Tuesday
12515,Holstebro Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12516,Horsens Komuun,18,11,0.0277777777778,0.5,0.111111111111,0.333333333333,0.333333333333,0.222222222222,2013,March,Friday
12517,Horsens Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12518,Ikast-Brande Komuun,29,20,0.026159334126,0.758620689655,0.103448275862,0.48275862069,0.310344827586,0.103448275862,2013,March,Friday
12519,Ikast-Brande Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12520,Lemvig Komuun,26,13,0.0281065088757,0.730769230769,0.192307692308,0.346153846154,0.307692307692,0.153846153846,2013,March,Friday
12521,Lemvig Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12522,Norddjurs Komuun,26,21,0.0325443786982,0.846153846154,0.0769230769231,0.269230769231,0.461538461538,0.192307692308,2013,March,Friday
12523,Norddjurs Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12524,Odder Komuun,28,15,0.0255102040816,0.714285714286,0.142857142857,0.214285714286,0.5,0.142857142857,2013,March,Friday
12525,Odder Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12526,Randers Komuun,29,16,0.0273483947681,0.793103448276,0.0689655172414,0.379310344828,0.344827586207,0.206896551724,2013,April,Thursday
12527,Randers Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12528,Ringkøbing-Skjern Komuun,33,24,0.0238751147842,0.787878787879,0.0606060606061,0.30303030303,0.484848484848,0.151515151515,2013,April,Saturday
12529,Ringkøbing-Skjern Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12530,Silkeborg Komuun,27,21,0.0301783264746,0.814814814815,0.0740740740741,0.444444444444,0.222222222222,0.259259259259,2013,March,Friday
12531,Silkeborg Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12532,Skanderborg Komuun,22,13,0.0247933884298,0.545454545455,0.0454545454545,0.272727272727,0.5,0.181818181818,2013,June,Tuesday
12533,Skanderborg Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12534,Skive Komuun,24,15,0.0295138888889,0.708333333333,0.125,0.416666666667,0.25,0.208333333333,2013,March,Friday
12535,Skive Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12536,Struer Komuun,30,20,0.0244444444444,0.733333333333,0.1,0.3,0.3,0.3,2013,March,Friday
12537,Struer Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12538,Syddjurs Komuun,26,20,0.0340236686391,0.884615384615,0.0769230769231,0.269230769231,0.461538461538,0.192307692308,2013,March,Friday
12539,Syddjurs Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12540,Viborg Komuun,25,19,0.0304,0.76,0.04,0.36,0.36,0.24,2013,April,Tuesday
12541,Viborg Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12542,Aarhus Komuun,53,30,0.0131719473122,0.698113207547,0.0754716981132,0.22641509434,0.339622641509,0.358490566038,2013,March,Monday
12543,Aarhus Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12544,Vorlage:Infobox Staat öömrang,313,84,0.00137798691423,0.431309904153,0.073482428115,0.367412140575,0.290734824281,0.268370607029,2013,June,Wednesday
12545,Vorlage:Infobox Staat,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12546,Assens Komuun,24,12,0.0295138888889,0.708333333333,0.0,0.333333333333,0.458333333333,0.208333333333,2013,March,Thursday
12547,Assens Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12548,Faaborg-Midtfyn Komuun,32,20,0.0244140625,0.78125,0.03125,0.5,0.3125,0.15625,2013,March,Thursday
12549,Faaborg-Midtfyn Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12550,Kerteminde Komuun,16,9,0.046875,0.75,0.0,0.5625,0.25,0.1875,2013,April,Thursday
12551,Kerteminde Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12552,Middelfart Komuun,26,18,0.0310650887574,0.807692307692,0.115384615385,0.423076923077,0.384615384615,0.0769230769231,2013,March,Wednesday
12553,Middelfart Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
12554,Nordfyns Komuun,28,16,0.0280612244898,0.785714285714,0.0357142857143,0.392857142857,0.392857142857,0.178571428571,2013,March,Thursday
12555,Nordfyns Kommune,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2013,July,Tuesday
