id,title,nbRevision,nbContributeur,nbBytes,nbMinor,night,morning,afternoon,evening,year,month,day
13762,Benutzer:Vanished user 9oijnsdfknefijh3tjasfi34,2,2,0.25,0.5,0.5,0.0,0.5,0.0,2014,September,Saturday
13763,Benutzer:Vajotwo,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,September,Sunday
13764,Benutzer Diskussion:Vanished user 9oijnsdfknefijh3tjasfi34,2,2,0.25,0.5,1.0,0.0,0.0,0.0,2014,September,Thursday
13765,Häänen,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,September,Friday
13766,Heenen,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,September,Friday
13767,Michelangelo Buonarroti,10,3,0.07,0.7,0.0,0.3,0.3,0.4,2014,September,Friday
13768,Michelangelo,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,September,Friday
13769,1564,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,September,Friday
13770,1475,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,September,Friday
13771,Mööbel,14,2,0.0408163265306,0.571428571429,0.0,0.857142857143,0.0,0.142857142857,2014,September,Thursday
13772,Iinrachtang,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,September,Thursday
13773,Benutzer:Hym411,3,3,0.111111111111,0.333333333333,0.333333333333,0.0,0.666666666667,0.0,2014,September,Sunday
13774,Benutzer Diskussion:Hym411,3,3,0.222222222222,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,2014,September,Sunday
13775,Benutzer:ReviWiki,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,September,Sunday
13776,Benutzer Diskussion:ReviWiki,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,September,Sunday
13778,Weelenhualer,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,October,Wednesday
13779,Hüs,5,1,0.16,0.8,0.0,0.6,0.0,0.4,2014,October,Wednesday
13780,Datei:J Alberts Besuch auf der Hallig.jpg,2,1,0.25,0.5,0.0,0.0,0.0,1.0,2014,October,Wednesday
13781,Öömrang hüs (bauwiis),2,1,0.25,0.5,0.0,0.5,0.0,0.5,2014,October,Wednesday
13782,Tjiisklun,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,October,Thursday
13783,Montfort (Limburg),1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,October,Sunday
13784,Benutzer:Conquistador/sandbox,3,1,0.222222222222,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,2014,October,Tuesday
13786,Pearl-Index,8,2,0.015625,0.125,0.0,0.25,0.75,0.0,2014,October,Wednesday
13787,Benutzer:G(x),2,2,0.25,0.5,0.5,0.0,0.0,0.5,2014,November,Sunday
13788,Benutzer Diskussion:G(x),2,2,0.25,0.5,0.5,0.0,0.0,0.5,2014,November,Sunday
13789,Eekonomii,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,November,Friday
13790,Kategorie:Eekonomii,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,November,Friday
13791,PPP,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,November,Friday
13792,Sterilisatsjon fan di Kārming (Vasektomie),10,3,0.01,0.1,0.0,0.6,0.3,0.1,2014,November,Saturday
13793,Wikipedia:BNA/Userbox,2,1,0.25,0.5,0.0,0.0,1.0,0.0,2014,November,Saturday
13794,Łobez,11,3,0.0743801652893,0.818181818182,0.0,0.545454545455,0.272727272727,0.181818181818,2014,November,Saturday
13796,Forhenering,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,November,Saturday
13797,Wikipedia:HighBeam/Userbox,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,November,Saturday
13798,WP:TWL,3,1,0.222222222222,0.666666666667,0.0,0.0,0.666666666667,0.333333333333,2014,November,Saturday
13799,Vasektomie,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,November,Saturday
13800,Kategorie:Wikipedia soft redirects,3,1,0.222222222222,0.666666666667,0.0,0.333333333333,0.0,0.666666666667,2014,November,Sunday
13801,Kategorie:Wikipedia soft redirected project pages,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,November,Sunday
13802,Axel Prahl,21,5,0.0181405895692,0.380952380952,0.0,0.142857142857,0.809523809524,0.047619047619,2014,November,Wednesday
13803,Datei:Axel Prahl 2014 1.JPG,2,2,0.25,0.5,0.0,0.0,0.5,0.5,2014,November,Wednesday
13804,Kategorie:Film- en Theaaterspölsters,3,2,0.222222222222,0.666666666667,0.0,0.333333333333,0.333333333333,0.333333333333,2014,November,Wednesday
13805,Vorlage:Hoodsid/moune-2015-03,2,1,0.0,0.0,0.0,0.0,0.5,0.5,2014,November,Thursday
13806,Benutzer:G(x)-former,3,3,0.222222222222,0.666666666667,0.333333333333,0.666666666667,0.0,0.0,2014,November,Sunday
13807,Benutzer Diskussion:G(x)-former,3,3,0.222222222222,0.666666666667,0.333333333333,0.666666666667,0.0,0.0,2014,November,Sunday
13808,Vorlage:Munzinger,2,1,0.25,0.5,0.0,0.0,0.5,0.5,2014,November,Sunday
13809,Vorlage:Munzinger sölring,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,November,Sunday
13810,Datei:Coat of arms of South Africa.png,2,1,0.25,0.5,0.0,0.0,0.0,1.0,2014,November,Thursday
13811,Benutzer:Ralgis,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,November,Thursday
13812,Benutzer Diskussion:Ralgis,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,November,Thursday
13813,Vorlage:Hoodsid/artiikel-2015-01,6,1,0.111111111111,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,2014,November,Saturday
13814,Vorlage:Hoodsid/artiikel-2015-02,3,2,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2014,November,Saturday
13815,Vorlage:Hoodsid/artiikel-2015-03,4,1,0.0625,0.25,0.0,0.25,0.75,0.0,2014,November,Saturday
13816,Vorlage:Hoodsid/artiikel-2015-04,2,1,0.0,0.0,0.0,0.5,0.5,0.0,2014,November,Saturday
13817,Vorlage:Hoodsid/artiikel-2015-05,2,1,0.0,0.0,0.0,0.0,0.5,0.5,2014,November,Saturday
13818,Vorlage:Hoodsid/artiikel-2015-06,2,1,0.0,0.0,0.0,0.5,0.5,0.0,2014,November,Saturday
13819,Radiisken,3,1,0.222222222222,0.666666666667,0.0,0.0,1.0,0.0,2014,November,Saturday
13820,Raphanus sativus sativus,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,November,Saturday
13821,Vorlage:Hoodsid/moune-2015-02,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,November,Saturday
13822,Vorlage:Hoodsid/moune-2015-04,3,1,0.0,0.0,0.0,0.0,0.333333333333,0.666666666667,2014,November,Saturday
13823,Vorlage:Hoodsid/moune-2015-05,6,1,0.111111111111,0.666666666667,0.0,0.833333333333,0.0,0.166666666667,2014,November,Saturday
13825,Benutzer Diskussion:Ah3kal,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2014,November,Sunday
13827,Wikipedia:Dootenseekerhaid,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,December,Monday
13828,Benutzer:Baba Tabita,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,December,Friday
13829,Ängelholm,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,December,Sunday
13830,Vetlanda,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,December,Sunday
13831,Nässjö,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,December,Sunday
13832,Habo,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,December,Sunday
13833,Mullsjö,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,December,Sunday
13834,Bankeryd,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,December,Monday
13835,Wikipedia:JSTOR/Userbox,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2014,December,Thursday
13836,Benutzer Diskussion:Sam Sailor,2,1,0.0,0.0,0.0,0.5,0.0,0.5,2014,December,Monday
13838,Benutzer:NahidSultan,2,2,0.0,0.0,0.0,0.0,0.5,0.5,2014,December,Friday
13839,Kirgistan,2,1,0.25,0.5,0.0,0.0,0.0,1.0,2014,December,Sunday
13840,Lengde,2,1,0.0,0.0,0.0,0.5,0.0,0.5,2014,December,Sunday
13841,Papua-Nei-Guinea,7,1,0.0816326530612,0.571428571429,0.0,0.857142857143,0.0,0.142857142857,2014,December,Sunday
13842,Quebec (stääd),1,1,0.0,0.0,0.0,0.0,0.0,1.0,2014,December,Sunday
13844,Datei:Knudt Flor.jpg,2,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,December,Saturday
13845,Lorenz Conrad Peters,9,2,0.0617283950617,0.555555555556,0.0,0.888888888889,0.111111111111,0.0,2014,December,Saturday
13846,Knudt Flor,4,1,0.1875,0.75,0.0,1.0,0.0,0.0,2014,December,Saturday
13847,L.C. Peters,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2014,December,Saturday
13848,Vorlage:Hoodsid/moune-2015-07,2,1,0.0,0.0,0.0,0.5,0.5,0.0,2014,December,Saturday
13849,Namine Witt,3,2,0.111111111111,0.333333333333,0.0,0.666666666667,0.333333333333,0.0,2014,December,Monday
13850,Benutzer Diskussion:Guy Macon,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Sunday
13851,Benutzer:Guy Macon,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,January,Sunday
13853,Namiibia,23,4,0.0340264650284,0.782608695652,0.0869565217391,0.652173913043,0.0434782608696,0.217391304348,2015,January,Monday
13854,Vorlage:Positionskarte Namibia,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Monday
13855,Vorlage:Info ISO-3166-2:NA,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Monday
13857,Namibia,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Monday
13858,Vorlage:Imagemap Regionen in Namibia,2,2,0.0,0.0,0.0,0.5,0.5,0.0,2015,January,Monday
13859,Vorlage:Image label begin,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Monday
13860,Vorlage:Image label end,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Monday
13861,Vorlage:Image label small,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Monday
13862,Wüüst,5,1,0.12,0.6,0.0,0.6,0.4,0.0,2015,January,Monday
13863,Benutzer Diskussion:Sir Lestaty de Lioncourt,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,January,Sunday
13864,Wikipedia:Tächnische frååge/Archiif-2014,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,January,Monday
13865,Kategorie:Massennachrichten-Versandlisten,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,January,Monday
13866,Wikipedia:5 juar frrwiki,10,3,0.05,0.5,0.0,0.8,0.0,0.2,2015,January,Monday
13867,Benutzer Diskussion:MediaWiki message delivery,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,January,Monday
13868,Benutzer:Lestaty,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2015,January,Tuesday
13869,Benutzer Diskussion:Lestaty,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2015,January,Tuesday
13870,Benutzer:Caliburn,3,2,0.111111111111,0.333333333333,0.666666666667,0.333333333333,0.0,0.0,2015,January,Tuesday
13872,Vorlage:Infobox Flagge öömrang,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Sunday
13873,Kategorie:Vorlage:Infobox Kultur,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Sunday
13874,Vorlage:FIAV,2,1,0.25,0.5,0.0,1.0,0.0,0.0,2015,January,Sunday
13875,Flag faan Süüdafrikoo,4,2,0.125,0.5,0.0,1.0,0.0,0.0,2015,January,Sunday
13876,Kategorie:Flag,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Sunday
13878,Kategorie:Woopen,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Sunday
13879,Woopen faan Süüdafrikoo,5,1,0.12,0.6,0.0,1.0,0.0,0.0,2015,January,Sunday
13880,Kreisfrei stääd,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Sunday
13881,Krisfrie stää,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Sunday
13882,Kategorie:Sidjen_ diar dobelt argumenten uun föörlaagen aprep.,2,1,0.25,0.5,0.0,0.5,0.5,0.0,2015,January,Sunday
13883,Vorlage:Metadaten Einwohnerzahl IT-62,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Monday
13884,Kategorie:Gemeen uun't Latium,2,1,0.25,0.5,0.0,0.0,1.0,0.0,2015,January,Monday
13885,Tiber,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Monday
13886,Kategorie:Struum uun Itaalien,2,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Monday
13887,Fatikaanstää,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Monday
13888,Benutzer:NickK,2,1,0.0,0.0,0.5,0.5,0.0,0.0,2015,January,Tuesday
13889,Italjeensk,3,1,0.222222222222,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,2015,January,Tuesday
13890,Indogermaans spriak,3,1,0.222222222222,0.666666666667,0.0,0.0,0.666666666667,0.333333333333,2015,January,Tuesday
13891,Itajeensk,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Tuesday
13892,1141,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Tuesday
13893,Frasche,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Tuesday
13894,Italienisch,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Tuesday
13895,Albaansk,4,2,0.125,0.5,0.0,0.25,0.5,0.25,2015,January,Tuesday
13896,Prishtina,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Tuesday
13897,Geographic Names Information System,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Sunday
13898,GNIS,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,January,Sunday
13899,Benutzer Diskussion:Vivaelcelta,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Wednesday
13900,Benutzer Diskussion:Taketa,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,January,Wednesday
13901,Kliawerslacher,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
13902,Kliawer,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
13903,Benutzer:Merlissimo/Spielwiese,10,2,0.01,0.1,0.2,0.2,0.5,0.1,2015,February,Thursday
13904,Benutzer:Merlissimo/Spielwiese 2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Thursday
13905,Kategorie:Saner GHS-kääntiaken,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Friday
13906,Vorlage:PMR,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Saturday
13908,Benutzer Diskussion:Unapersona,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2015,February,Sunday
13909,Benutzer Diskussion:Caliburn,2,2,0.25,0.5,0.0,1.0,0.0,0.0,2015,February,Sunday
13911,Kategorie:Vorlage:Wiartskap,2,1,0.25,0.5,0.0,0.5,0.5,0.0,2015,February,Sunday
13912,Vorlage:Nawigatsjuun Weltdialen,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Sunday
13913,Kategorie:Wikipedia:Keine EU-Gefahrstoffkennzeichnung verfügbar,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Sunday
13914,Kategorie:Wikipedia:Redaktjuun,4,1,0.125,0.5,0.0,0.25,0.5,0.25,2015,February,Sunday
13915,Kategorie:Wikipedia:Redaktjuun Geografii,2,1,0.25,0.5,0.0,0.5,0.0,0.5,2015,February,Sunday
13916,Wulkaan,6,1,0.138888888889,0.833333333333,0.0,0.666666666667,0.333333333333,0.0,2015,February,Monday
13917,Vulkan,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Monday
13918,Mineraal,6,1,0.138888888889,0.833333333333,0.0,0.333333333333,0.5,0.166666666667,2015,February,Monday
13919,Oomram (gemeen),5,1,0.12,0.6,0.0,0.2,0.8,0.0,2015,February,Thursday
13920,Wikipedia:Artiikler auer Oomram,58,3,0.00921521997622,0.534482758621,0.051724137931,0.327586206897,0.396551724138,0.224137931034,2015,February,Thursday
13921,Benutzer:CommonsDelinker,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Friday
13922,Kategorie:Portaal,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13923,Amrumbank (skap),1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Saturday
13924,Vorlage:IMDb Titel,2,1,0.25,0.5,0.0,1.0,0.0,0.0,2015,February,Saturday
13925,Gunger,11,2,0.0578512396694,0.636363636364,0.0,0.545454545455,0.454545454545,0.0,2015,February,Saturday
13926,Wedergunger,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Saturday
13927,Friisensērk,6,2,0.0833333333333,0.5,0.0,0.166666666667,0.833333333333,0.0,2015,February,Saturday
13928,Adolf Hitler,20,2,0.0225,0.45,0.0,0.6,0.2,0.2,2015,February,Saturday
13930,Weđergunger,15,2,0.0177777777778,0.266666666667,0.0,0.8,0.2,0.0,2015,February,Sunday
13931,Vorlage:IMDb Titel sölring,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
13932,Kategorie:Tialen en Staatjis,2,2,0.25,0.5,0.0,0.5,0.5,0.0,2015,February,Sunday
13933,Datei:Di Widergunger.png,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
13934,Albert Einstein,12,3,0.0347222222222,0.416666666667,0.0,0.333333333333,0.666666666667,0.0,2015,February,Sunday
13935,Kategorie:Friisen,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Sunday
13936,Kategorie:Kristendom,2,1,0.25,0.5,0.0,0.5,0.5,0.0,2015,February,Sunday
13937,Kategorie:Bechningskönst,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Sunday
13938,Vatikanstat,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Sunday
13939,Fijool,13,3,0.0236686390533,0.307692307692,0.0,0.307692307692,0.307692307692,0.384615384615,2015,February,Sunday
13940,Kategorie:Musiik Sölring,3,2,0.222222222222,0.666666666667,0.0,0.333333333333,0.333333333333,0.333333333333,2015,February,Sunday
13941,Por/sö,9,2,0.0617283950617,0.555555555556,0.0,0.111111111111,0.666666666667,0.222222222222,2015,February,Monday
13942,Hopkrab,3,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Monday
13943,Quintenzirkel,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Monday
13944,Kwintenkrais,19,2,0.0221606648199,0.421052631579,0.0,0.421052631579,0.526315789474,0.0526315789474,2015,February,Monday
13946,Springpor,3,2,0.222222222222,0.666666666667,0.0,0.666666666667,0.333333333333,0.0,2015,February,Monday
13947,Fooschordie,2,1,0.25,0.5,0.0,0.0,1.0,0.0,2015,February,Monday
13949,Por (muardüüdag),1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Monday
13950,Hopkraben,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Monday
13951,Kraben,2,1,0.0,0.0,0.0,0.5,0.5,0.0,2015,February,Monday
13952,Wirbeldiirter,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Monday
13953,Vorlage:Musiik,4,3,0.0625,0.25,0.0,0.0,0.5,0.5,2015,February,Monday
13954,Kadenz,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Monday
13955,Kadens,20,2,0.025,0.5,0.0,0.45,0.05,0.5,2015,February,Monday
13956,Frosch,2,2,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Monday
13957,Pod,6,2,0.111111111111,0.666666666667,0.0,0.333333333333,0.5,0.166666666667,2015,February,Tuesday
13958,Poden,3,1,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2015,February,Tuesday
13959,Bufonidae,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Tuesday
13960,Bufo bufo,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Tuesday
13961,Eerdpod,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Tuesday
13962,Echt poden,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Tuesday
13963,Bufo,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Tuesday
13964,Trüse,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Tuesday
13965,Trüs,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Tuesday
13966,Kaamertoon,11,3,0.0578512396694,0.636363636364,0.0,0.0909090909091,0.818181818182,0.0909090909091,2015,February,Wednesday
13967,Vorlage:Wikiquote sölring,3,1,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2015,February,Thursday
13968,Kategorie:Dateien mit keiner maschinenlesbaren Lizenz,3,1,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2015,February,Thursday
13969,Kategorie:Datei:Bausteed,3,1,0.111111111111,0.333333333333,0.0,0.0,1.0,0.0,2015,February,Thursday
13970,Kategorie:Dateien mit keiner maschinenlesbaren Beschreibung,3,1,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2015,February,Thursday
13971,Kategorie:Dateien mit keinem maschinenlesbaren Urheber,3,1,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2015,February,Thursday
13972,Kategorie:Dateien mit keiner maschinenlesbaren Quelle,3,1,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2015,February,Thursday
13973,Tonleiter,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Thursday
13974,Toonleđer,14,2,0.0459183673469,0.642857142857,0.0,0.142857142857,0.785714285714,0.0714285714286,2015,February,Thursday
13975,Vorlage:User language/frr sö,2,2,0.25,0.5,0.0,0.5,0.5,0.0,2015,February,Thursday
13976,Kategorie:User frr sö,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Thursday
13977,Interval (Musiik),18,2,0.033950617284,0.611111111111,0.0,0.611111111111,0.388888888889,0.0,2015,February,Friday
13978,Benutzer:George.Edward.C,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Friday
13979,Benutzer Diskussion:George.Edward.C,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Friday
13980,Intervall,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Friday
13981,Intervall Musik,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Friday
13982,Benutzer:MichelGraver,2,1,0.25,0.5,0.0,0.0,0.0,1.0,2015,February,Friday
13983,ISO 3166-2:SM,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13984,ISO 3166-2:CZ,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13985,Kategorie:Geographie (Tschechien),1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13986,1352,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13987,1705,3,2,0.0,0.0,0.0,0.666666666667,0.0,0.333333333333,2015,February,Friday
13988,2024,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13989,1746,3,2,0.0,0.0,0.0,0.666666666667,0.0,0.333333333333,2015,February,Friday
13990,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13991,1738,2,2,0.0,0.0,0.0,0.5,0.0,0.5,2015,February,Friday
13992,1712,3,2,0.0,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,2015,February,Friday
13993,1745,2,2,0.0,0.0,0.0,0.5,0.0,0.5,2015,February,Friday
13994,1718,3,2,0.0,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,2015,February,Friday
13995,1703,3,2,0.0,0.0,0.0,0.666666666667,0.0,0.333333333333,2015,February,Friday
13996,8 f.Kr.,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13997,Kategorie:Seiten_ die doppelte Argumente in Vorlagenaufrufen verwenden,2,1,0.25,0.5,0.0,0.5,0.0,0.5,2015,February,Friday
13998,Vorlage:§§,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2015,February,Friday
13999,Vorlage:§§/alt,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Saturday
14002,MediaWiki:Coll-bookscategory,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Saturday
14004,Amrumbank West,6,1,0.111111111111,0.666666666667,0.0,0.5,0.5,0.0,2015,February,Saturday
14005,Kategorie:Energii,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Saturday
14006,Benutzer:Diego Grez-Cañete,2,2,0.25,0.5,0.5,0.0,0.0,0.5,2015,February,Sunday
14007,Benutzer:Küñall,2,2,0.25,0.5,0.0,0.5,0.0,0.5,2015,February,Sunday
14008,Kategorie:Nuurdsia,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
14009,Miil,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
14010,Oomrambeenk,5,1,0.16,0.8,0.0,0.8,0.2,0.0,2015,February,Sunday
14011,Ööder Weltkrich,2,1,0.25,0.5,0.0,1.0,0.0,0.0,2015,February,Sunday
14014,Kardinaaltanen,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
14015,Siamiil,8,1,0.09375,0.75,0.0,0.875,0.125,0.0,2015,February,Sunday
14016,Kaabel,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Sunday
14017,Winkel,3,1,0.111111111111,0.333333333333,0.0,1.0,0.0,0.0,2015,February,Sunday
14018,Weel,6,2,0.0833333333333,0.5,0.0,0.166666666667,0.833333333333,0.0,2015,February,Sunday
14019,Vorlage:KW2Ps,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Monday
14020,Hauke Haien (skap),10,3,0.07,0.7,0.0,0.3,0.7,0.0,2015,February,Monday
14021,KW,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Monday
14022,Kn,3,1,0.111111111111,0.333333333333,0.0,0.333333333333,0.666666666667,0.0,2015,February,Monday
14024,ASAG,24,2,0.03125,0.75,0.0,0.416666666667,0.416666666667,0.166666666667,2015,February,Tuesday
14025,Bongsiil,2,1,0.25,0.5,0.0,0.5,0.5,0.0,2015,February,Tuesday
14026,Hilligenlei,2,1,0.25,0.5,0.0,0.5,0.5,0.0,2015,February,Tuesday
14027,Hauke-Haien-Kuuch,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Tuesday
14028,Datei:ASAG.jpg,2,1,0.0,0.0,0.0,0.0,1.0,0.0,2015,February,Tuesday
14029,Hilligenlei I,4,1,0.125,0.5,0.0,1.0,0.0,0.0,2015,February,Thursday
14030,Nei Pelwermer Dampskapsselskap,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Thursday
14031,Hilligenlei III,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2015,February,Thursday
14032,Groningerland,4,1,0.125,0.5,0.0,0.25,0.75,0.0,2015,February,Thursday
14041,Vitte (skap),12,1,0.0694444444444,0.833333333333,0.0,0.916666666667,0.0,0.0833333333333,2015,March,Sunday
